EventID,ClusterID,NPixels,Energy_MeV,Charge_ke,x_cm,y_cm,z_cm
136915,0,1,0.7102805258258873,15.469909852487826,14.298602260768249,-10.414099263604513,-54.19094428571428
137555,0,1,0.5214399458579968,11.35696202078717,59.13372348977456,-1.9792201052320444,16.330918571428573
137685,0,1,0.5709707235528569,12.435742358981225,46.1035244049839,-48.15942588370769,-24.695342857142855
139319,0,1,0.33201556393584336,7.231298982522668,-52.86998269092144,-7.401700199030704,44.50582142857143
139378,0,1,0.5765271597589614,12.55676153955018,11.25512416401238,42.57385342628709,50.22884857142857
139631,0,1,0.715452372606147,15.582552675361883,58.62661375699956,-44.57971474680615,52.870245714285716
139959,0,1,0.6887761719638744,15.001545025373186,-50.02408305623552,-18.484781429034292,50.66908142857143
140561,0,1,1.1455468228786325,24.950009802296616,-56.07203719922886,-33.040232513244305,37.021862857142864
140726,0,1,0.5928659616982725,12.912620645788376,-20.227398677212072,-16.725106160285787,-38.34256142857143
141010,0,1,0.3746860275704795,8.160661680485044,-34.719454795922495,26.04758871469998,44.06558857142857
141181,0,1,0.9790057154482871,21.322744482463694,-56.26932187706884,19.92699466921743,-39.22302714285714
142456,0,1,0.8329906616388545,18.14253661049425,-47.64643467803036,4.615662418541967,40.103492857142854
143444,0,1,0.34092837424505024,7.425419991057194,-63.51841445663646,-1.282763703680907,42.304657142857145
144381,0,1,1.062175479004294,23.134181932713528,-42.93999127645658,-40.77949196705136,-51.54954714285715
144479,0,1,0.2507019854228957,5.460289242510668,-28.256295186298395,18.977227074175225,-45.38628714285714
144836,0,1,0.5208287265698319,11.34364966469094,50.40479278032044,-15.477363674409,-28.65743857142857
145395,0,1,0.5010149665756876,10.912105972018475,9.116288269593175,34.656045358032785,-37.46209571428572
145479,0,1,0.4550605898007243,9.911219645859775,-58.73134960986365,-24.723547697452346,39.22302714285714
146324,0,1,1.0311155768846205,22.457697264547036,-51.313010622342176,-8.09783538182069,-52.870245714285716
147109,0,1,0.3287582530564461,7.160354751569397,-40.226262880862656,-30.116503603778703,23.37464428571429
147811,0,1,0.3370438772310743,7.340815646092799,10.014287658124747,2.258017384131075,-14.12975428571428
148687,0,1,0.20626470266868474,4.492445224123954,36.15286272351863,-15.469196459054213,-43.62535571428571
149253,0,1,0.9216239897769202,20.072970497341323,-13.059555074187681,-15.50111665976731,45.38628714285714
149808,0,1,0.6550210591642666,14.266358668597727,5.868647045808185,25.8159314206302,30.41837
150503,0,1,1.1680209144035885,25.439495515710156,42.245079959083654,15.474212805375393,20.293014285714285
151697,0,1,0.272611446681003,5.937477308712246,-20.050688271629987,34.06995915696571,-15.010219999999999
152320,0,1,0.9918334903986219,21.602133420881987,-27.170712837128992,-47.881419886851646,-16.33091857142857
152346,0,1,1.0660477841602694,23.218520739010668,-38.17410761638536,5.675519147062633,-39.22302714285714
153666,0,1,0.42105672572410385,9.170615486270982,52.013380797694325,-13.407456569217667,42.304657142857145
154237,0,1,0.5632490919669576,12.267565223040338,-12.531439951240394,37.87471482342845,-22.49417857142857
155015,0,1,0.9168546394938055,19.969094048175084,-11.394708834354573,37.166030410814095,50.22884857142857
155854,0,1,0.5014390623436885,10.921342777845537,62.55339980075421,13.485964823647688,-53.75071142857142
156045,0,1,0.370656709166895,8.072903125654975,17.990909215342107,34.11115285726079,-51.989779999999996
156440,0,1,0.2679811237763482,5.836628875848864,37.55913075692369,-2.689771690487985,15.01022
156952,0,1,0.5491529304815733,11.960550825888667,-45.772457726315395,-7.389043614529551,19.85278142857143
157228,0,1,0.6165425837284587,13.42829747360583,-52.47838243975839,-16.602072117295666,-44.50582142857142
157312,0,1,0.939701263027448,20.46669350873782,-18.48491072939904,17.31214652212063,52.870245714285716
157457,0,1,0.30523441125203554,6.648005477069335,-18.208819172881316,39.394136318284254,-24.695342857142855
158900,0,1,0.36654395138396545,7.983327261142768,28.045863396436253,19.427082758183598,-13.689521428571425
159489,0,1,0.5316163744634929,11.578604635814875,-26.08773919735888,-51.60146338157373,14.56998714285714
159492,0,1,1.011227699707502,22.024539299629396,29.527734063733476,25.91917008466288,35.701164285714285
159743,0,1,0.2900892990099069,6.318144932435772,57.06386541151916,15.887776736861237,-15.890685714285713
159969,0,1,0.4683478447226231,10.200616058058731,39.01699421937676,17.008207567054505,13.24928857142857
160328,0,1,0.8032227149733634,17.494190732119854,-26.06528262749317,26.330006833327623,32.179301428571435
162011,0,1,0.2691994756041287,5.863164578657924,51.51114213338305,-14.31783011834707,-37.90232857142857
162107,0,1,0.6244658438165679,13.600866078324849,-57.858828168602166,-4.5595341793097495,37.902328571428576
162263,0,1,0.5386429780042596,11.731644060932776,-16.575250936610264,-22.418167273403935,40.98395857142857
162607,0,1,0.5717251012240651,12.452172704660137,22.217892062775285,-12.214082342825943,36.141397142857144
163403,0,1,0.6016033410491446,13.10292076805037,10.315888333425125,-9.622505122663203,-26.01604142857143
163729,0,1,0.5533124610448902,12.051145401557708,-18.49297447258946,-35.22103053992011,43.62535571428572
164449,0,1,0.3510675316566837,7.646250839482572,61.420166687670054,48.534907547695006,37.021862857142864
164486,0,1,0.5167717730336706,11.255289216673347,10.067385055412869,-42.579445052610865,-28.21720571428571
165416,0,1,0.9213064116642614,20.066053646047614,-41.88860933181232,6.20632566191126,13.24928857142857
166828,0,1,0.6080574342575792,13.243490918130075,17.23837406219515,17.265138852163055,-28.21720571428571
166911,0,1,0.3481353327247789,7.582387546745685,27.52363493164298,-40.30805366652634,48.46791714285715
